school_id,page_url,page_load_time_ms,page_width,page_height,NDOM_nodes,NDOM_height,page_template,page_menu_or,page_ungrouped_multim,metric,task1,task2,task3,task4,task5,task6,task7,task8
RCTL031019,https://www.iismarconisiderno.edu.it/,3129,1587,3249,320,5,4.0,3.0,15.0,3.7,2.95,3.96,3.83,3.61,4.72,6.5,1.73,0.78
MITD57000B,https://www.itetmaggiolini.edu.it,678,1587,2371,1,0,7.0,1.0,0.0,4.3,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
LEPS01000P,https://liceodegiorgi.edu.it/,8130,1587,16960,788,11,9.0,1.0,0.0,3.7,15.05,7.0,49.5,37.26,37.2,7.0,7.0,37.2
NAPC40000V,https://www.liceovittorioemanuele.it,1764,1587,2793,700,7,7.0,1.0,7.0,4.0,7.0,7.0,4.69,0.3,0.3,5.76,0.38,0.35
TOPS190009,https://www.liceonewton.it,2202,1587,3078,415,9,9.0,1.0,7.0,4.2,4.76,4.75,3.3,8.72,4.71,6.75,4.76,4.3
IMPC040002,https://www.liceogdcassini.edu.it,3280,1587,3417,368,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.31,6.5,8.49,4.31,2.79
FIPC04000N,https://www.liceomichelangiolo.it,1472,1587,3221,337,7,7.0,1.0,8.0,4.0,53.57,53.55,54.81,6.5,53.48,9.07,54.71,6.5
MIPS120003,https://www.liceomajoranarho.edu.it,5047,1587,6075,210,7,8.0,1.0,10.0,3.2,3.1,2.46,3.1,3.47,6.5,6.5,6.5,2.46
BNPS016027,https://www.iisgalileivetrone.edu.it,4452,1587,3820,481,7,7.0,1.0,4.0,4.2,3.12,2.28,3.12,3.62,6.5,3.36,3.72,2.28
TPRC02101D,https://www.gbferrigno.edu.it,6203,1587,4832,291,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.09,6.5,6.96,1.96,2.58
NAPS04201N,https://www.isisdenicola.edu.it,2872,1587,4491,584,7,7.0,1.0,1.0,4.3,3.12,2.28,3.12,3.6,7.0,8.23,7.0,2.28
CTTD01301T,https://www.iisriposto.edu.it,1476,1587,3304,312,7,9.0,1.0,19.0,3.5,3.41,3.49,5.86,0.3,5.3,5.47,2.8,2.02
NAPS13901P,https://www.nobeltorredelgreco.edu.it,1274,1587,6045,382,11,9.0,1.0,44.0,2.4,4.25,4.25,4.25,5.04,4.77,4.31,6.5,6.5
TOTD03101D,https://www.istituto8marzo.edu.it,538,1587,3631,354,7,5.0,1.0,3.0,4.0,3.06,2.64,3.05,3.29,6.5,8.46,6.5,2.63
BSTD01602A,https://www.primolevi-bs.it,2940,1587,4407,381,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.29,6.5,10.46,4.91,2.79
PGPS02601N,https://www.liceospoleto.edu.it,3878,1587,3957,185,7,8.0,1.0,8.0,3.7,3.1,2.46,3.1,4.01,6.5,6.5,5.33,8.04
VITF02101R,https://www.iisscotton.it,5823,1587,3858,227,7,8.0,1.0,11.0,3.4,6.5,2.46,3.11,3.5,6.5,6.5,5.43,2.46
CLRH003014,https://www.sturzo-gela.edu.it,2678,1587,5134,438,9,1.0,1.0,3.0,4.1,3.22,2.22,2.19,2.93,2.78,3.78,2.91,2.74
PEPS01000C,https://www.leonardope.edu.it/,4137,1587,5615,292,7,8.0,1.0,13.0,3.3,6.5,1.96,5.32,2.8,3.25,6.5,6.5,3.46
ALPS020009,https://www.liceopeano.it,4531,1587,9213,311,7,8.0,1.0,22.0,2.9,5.15,3.37,3.96,4.3,6.5,6.5,15.14,3.37
NAPS55000X,https://www.liceocaivano.edu.it,5308,1587,3861,703,7,7.0,1.0,7.0,4.1,3.12,2.28,3.12,3.6,7.0,7.08,12.14,2.28
VATN003015,https://www.isisluino.edu.it/,3805,1587,3832,226,7,8.0,1.0,10.0,3.3,3.12,2.46,3.11,3.49,6.5,6.5,2.79,2.46
MCPS007018,https://www.istitutogentili.edu.it,3501,1587,4829,234,7,8.0,1.0,21.0,3.0,3.11,2.46,3.1,3.51,6.5,6.5,5.6,2.46
FGTD08000A,https://www.blaisepascal.it,3995,1587,3921,545,14,9.0,1.0,26.0,2.6,6.42,7.0,5.04,4.4,1.5,5.69,2.25,3.32
METD08000A,https://www.itcgtfermi.edu.it,5013,1587,0,735,7,9.0,1.0,51.0,2.2,2.77,1.66,1.74,2.65,4.87,7.97,6.28,1.49
CORH004028,https://www.gdromagnosi.it,3626,1587,4682,299,7,8.0,1.0,17.0,3.0,3.94,2.46,2.03,3.16,2.46,6.5,3.93,2.46
TRPS001011,https://www.gandhinarni.edu.it,3734,1587,3222,152,7,8.0,1.0,12.0,3.1,3.11,2.46,3.1,3.5,6.5,6.5,6.5,2.46
LIPS030007,https://www.liceocecioni.edu.it,1970,1587,4728,483,9,1.0,1.0,5.0,4.2,6.5,2.15,2.3,4.27,2.75,0.3,3.27,2.81
CTTF033019,https://www.iissferraris.edu.it,5202,1571,2265,208,3,3.0,3.0,0.0,4.5,2.12,6.5,6.5,3.5,2.93,2.74,3.9,2.99
CBTF01000D,https://www.iti-marconi.edu.it,849,1487,4982,308,6,9.0,3.0,10.0,4.0,3.04,1.36,2.41,2.66,3.31,6.5,6.5,2.51
BSPC01000A,https://liceoarnaldo.edu.it/,2706,1587,2943,214,6,1.0,1.0,4.0,4.3,6.5,1.76,2.49,2.88,6.5,3.15,2.29,1.76
MCRI004012,https://www.ismatteirecanati.edu.it/,4259,1587,4757,225,7,8.0,1.0,15.0,3.3,6.5,2.46,3.1,3.49,3.45,6.5,4.47,2.46
GRSL012013,http://www.polobianciardigrosseto.edu.it/,2073,1587,6812,632,9,1.0,3.0,16.0,3.0,3.93,7.0,7.0,4.27,4.03,3.17,7.0,2.34
FRPC023019,https://www.iisanagni.edu.it,2894,1587,3842,364,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,9.32,4.93,2.79
ENPS01801C,https://www.istitutomedi.edu.it,982,1587,2298,183,5,6.0,1.0,4.0,4.2,2.91,2.43,4.14,6.5,2.43,5.76,4.16,6.5
NAPS690018,https://www.liceorenatocartesio.it,5760,1587,2561,407,7,7.0,1.0,7.0,4.0,6.5,6.5,1.67,6.5,0.3,3.86,0.3,0.3
TPTD004013,https://www.omnicomprensivopantelleria.edu.it,581,1587,5540,499,9,6.0,1.0,8.0,3.7,3.53,2.78,2.7,2.32,3.05,4.74,3.07,6.5
BSPC020001,https://www.liceobagatta.it,718,1587,6213,421,8,9.0,1.0,0.0,4.3,6.5,6.5,3.48,4.07,3.58,5.04,0.68,3.61
MIRI01601R,https://www.iisinveruno.edu.it,3902,1587,3862,216,7,8.0,1.0,8.0,3.5,3.11,2.46,3.1,3.5,6.5,6.5,5.76,2.46
CAPS02901V,https://www.iismarconilussu.it,1596,1587,2496,242,9,6.0,1.0,4.0,4.3,0.3,2.36,4.85,2.67,1.54,6.42,2.93,1.5
TARH070013,https://elsamorantecrispiano.edu.it/,1308,1587,3608,352,7,5.0,1.0,0.0,4.5,2.93,2.58,2.92,3.16,6.5,2.04,4.64,2.58
MIPS15000V,https://www.liceobottoni.edu.it,4675,1587,5459,232,7,8.0,1.0,8.0,3.6,6.5,6.5,3.12,3.25,6.5,6.5,4.13,2.46
PDPS11000P,https://www.LICEOGALILEOGALILEI.edu.IT,974,1587,3919,370,9,9.0,1.0,15.0,3.9,3.07,2.6,3.49,4.31,2.6,3.3,4.55,2.29
MITL00401G,https://www.iiscattaneomilano.edu.it,1606,1587,22290,420,5,4.0,3.0,24.0,4.0,1.14,2.38,6.5,2.97,2.48,2.68,6.5,0.8
BORI01402D,https://www.alberghetti.edu.it,5494,1587,4586,276,7,8.0,1.0,14.0,3.4,3.11,2.46,3.1,3.49,6.5,6.5,6.5,2.46
LEPS04000E,https://www.liceovallone.edu.it,864,1593,3770,396,7,5.0,1.0,8.0,4.0,2.62,2.02,1.54,3.46,3.17,2.64,2.97,2.02
METD110012,https://www.itcgsantagata.edu.it/wp/,2437,1587,3651,237,5,4.0,3.0,5.0,4.4,2.43,4.18,4.26,2.18,4.09,6.5,6.5,2.23
SRRH040007,https://federicosecondodisveviasr.edu.it/,3030,1587,7207,292,9,7.0,1.0,19.0,3.4,53.63,6.5,6.5,6.5,53.53,16.03,54.56,6.5
UDRC01101N,https://www.linussio.edu.it,3605,1587,5591,367,7,8.0,1.0,13.0,3.3,6.5,6.5,4.05,3.54,2.46,6.5,6.5,2.09
SAPS06101D,https://www.genovesidavinci.edu.it,1445,1587,4029,205,4,9.0,3.0,30.0,3.6,2.39,6.5,6.99,6.5,6.5,3.5,3.22,1.01
CBRI070008,https://www.omnimontenero.edu.it,4375,1587,4313,592,7,6.0,1.0,12.0,3.3,7.96,1.2,1.27,1.32,7.0,7.0,7.0,1.2
PEPS05000V,https://www.liceodascanio.edu.it,2933,1587,6466,232,7,8.0,1.0,22.0,3.0,3.11,2.46,3.1,3.49,6.5,6.5,11.52,2.46
UDRC019018,https://www.stringher.it,4637,1587,6090,301,7,8.0,1.0,24.0,3.0,6.5,2.46,4.86,4.84,1.95,6.5,6.5,3.39
AVPC02000T,https://www.liceoparzanese.edu.it/,5917,1587,4401,218,7,6.0,1.0,12.0,3.4,0.3,2.67,5.11,6.5,2.67,9.61,5.13,6.5
PARH001012,https://www.istitutougdulena.edu.it,1574,1587,3232,362,11,7.0,1.0,4.0,4.1,53.49,53.17,55.25,3.18,89.89,9.47,55.05,6.5
VETD028012,https://www.8marzolorenz.edu.it,573,1587,3168,302,9,9.0,1.0,0.0,4.4,4.36,4.07,4.49,1.55,1.21,6.5,6.5,1.53
RMPS320009,https://www.liceolandi.edu.it,539,1587,4038,308,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,3.08,6.5,9.13,6.58,2.58
LETD026015,https://www.istitutovanoninardo.edu.it,621,1587,4253,276,7,5.0,1.0,3.0,4.0,24.75,24.75,24.75,12.5,6.5,24.75,12.72,24.75
ISTF01601L,https://www.icdagnillo.edu.it,2872,1587,7532,587,12,1.0,1.0,12.0,4.0,7.0,7.0,4.81,3.4,2.51,7.0,3.45,3.36
RNTN01000Q,https://www.ittmarcopolorimini.edu.it/,4199,1587,6738,255,7,8.0,1.0,15.0,3.2,3.11,2.46,3.1,3.49,6.5,6.5,10.22,2.46
NUTA014013,https://www.iisvoltanuoro.edu.it,5677,1587,6563,311,7,8.0,1.0,19.0,2.9,3.58,2.46,3.58,7.15,2.01,6.57,4.34,2.46
PSPC03000N,https://www.liceomamianipesaro.edu.it/,4337,1587,4503,222,7,8.0,1.0,16.0,3.0,3.11,2.46,3.1,3.49,6.5,6.5,5.41,2.46
MIPS13000N,https://www.liceogalileilegnano.edu.it,919,1587,5139,367,7,5.0,1.0,3.0,4.3,2.89,2.58,6.5,3.1,11.47,2.06,2.31,2.58
PDRH01000G,https://www.istitutoalberghieroabano.it,4493,1587,4413,218,7,8.0,1.0,6.0,3.7,3.81,3.25,3.8,4.16,4.72,6.5,7.14,3.25
LIPS010002,https://www.liceoenriques.edu.it,529,1587,4649,340,7,5.0,1.0,0.0,4.5,2.89,2.58,2.89,3.08,6.5,10.26,2.02,2.58
PAPC11000Q,https://www.liceovittorioemanuelepa.it,8054,1587,3653,213,7,6.0,1.0,7.0,3.5,1.58,3.38,6.5,6.5,3.38,6.5,5.54,6.61
CEPC110012,https://www.liceogiannonecaserta.edu.it,581,1587,4710,349,7,5.0,1.0,0.0,4.3,2.89,2.58,2.89,3.11,6.5,10.76,7.35,2.58
MEPC060017,https://www.liceopatti.it,1325,1587,4691,387,7,9.0,1.0,12.0,3.0,5.75,1.47,7.3,3.52,1.52,6.5,7.13,6.5
UDTF01401P,https://www.isisfermosolari.it,249,1604,848,1,0,2.0,1.0,7.0,4.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
VISL00101A,https://www.liceivaldagno.it,1594,1587,2984,153,6,9.0,1.0,0.0,4.2,6.5,1.69,2.25,3.27,6.5,7.39,2.45,2.84
BGTF023016,https://istitutoriva.edu.it/,1861,1587,3360,277,6,9.0,1.0,0.0,4.2,2.58,1.78,2.58,3.0,6.5,5.84,2.17,1.78
CTPS026014,https://www.iismarchesimascalucia.edu.it,1592,1587,2430,251,7,5.0,1.0,0.0,4.2,2.89,2.58,2.89,3.09,6.5,6.1,4.04,2.58
MIPS18000P,https://www.eliovittorini.edu.it,625,1587,4127,332,7,5.0,1.0,3.0,4.0,2.9,2.58,2.89,6.92,6.5,9.5,6.5,2.58
CHSD01401P,https://liceopudente.edu.it/,1721,1587,6835,760,9,9.0,1.0,0.0,3.8,7.0,7.0,1.03,1.2,1.2,10.12,1.27,7.0
RMPC14000N,https://www.liceomanara.it,4586,1587,12598,371,7,8.0,1.0,14.0,3.0,17.85,2.46,6.5,4.4,2.46,6.5,20.2,2.12
TPTF018017,https://www.isdavincitorre.eu,988,1587,3012,275,5,2.0,3.0,0.0,4.4,1.58,6.5,1.6,2.08,2.84,1.41,1.13,2.01
PGTF03401P,https://www.iisgubbio.edu.it,4955,1587,4513,205,7,8.0,1.0,7.0,3.7,3.11,2.46,3.1,3.49,6.5,6.5,5.54,2.46
CETD04101Q,https://www.isisstefanelli.edu.it,804,1587,4189,353,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.31,6.5,9.97,4.86,2.79
MIPS09901X,https://www.schiaparelligramsci.edu.it,1946,1571,18123,270,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,3.08,5.98,9.86,6.5,2.58
GERI02000N,https://www.ipsiaodero.edu.it,5673,1587,6032,291,7,8.0,1.0,10.0,3.4,3.11,2.46,3.1,3.5,6.5,3.13,7.61,2.46
ANPS03000E,https://www.liceogalileiancona.edu.it,1333,1587,3774,418,7,9.0,3.0,0.0,4.4,6.5,2.15,6.5,1.64,3.52,3.08,3.04,1.9
FEPS01000N,https://www.liceoroiti.edu.it,5711,1587,6812,246,7,8.0,1.0,6.0,3.6,6.5,2.46,3.1,3.49,6.5,6.5,4.94,2.46
LEPS21000C,https://www.itdeleddalecce.edu.it,2619,1587,11099,628,9,7.0,1.0,18.0,3.4,3.37,2.39,2.33,3.99,3.23,3.96,3.09,3.12
VISL01901G,https://www.boscardin.edu.it,3473,1587,4213,230,7,8.0,1.0,15.0,3.5,3.12,2.46,3.11,3.5,6.5,6.5,5.36,2.46
RMPS17000L,https://www.liceonewtonroma.it,3901,1587,3912,199,7,8.0,1.0,0.0,3.9,3.11,2.46,3.1,3.5,6.5,6.5,6.4,2.46
ANPS040005,https://www.liceodavincijesi.edu.it,3720,1587,4045,212,7,8.0,1.0,14.0,3.4,3.11,2.46,3.1,3.5,6.5,6.5,2.34,2.46
SATF027025,https://www.iisassteas.edu.it,923,1587,4248,288,9,7.0,1.0,4.0,4.0,53.93,6.5,55.13,6.5,53.47,10.89,54.87,6.5
MNTA013012,https://www.isstrozzi.edu.it,4208,1587,4002,190,7,8.0,1.0,0.0,4.1,3.11,2.46,3.1,3.49,6.5,6.5,6.5,2.46
PRRA006013,https://www.magnaghisolari.edu.it,3746,1587,4172,222,7,8.0,1.0,4.0,3.8,3.12,2.46,3.11,3.51,6.5,6.5,6.37,2.46
SVPC00801R,https://www.liceochiabreramartini.edu.it,2593,1587,4414,222,7,8.0,1.0,20.0,3.2,6.5,2.46,2.99,2.36,2.46,6.5,6.5,3.12
BATL07101P,https://www.pertinianellipinto.edu.it/,1904,1587,3014,195,7,8.0,1.0,10.0,3.4,3.11,2.46,3.1,3.49,6.5,6.5,2.72,2.46
MIPS16000D,http://marconionline.edu.it/,2552,1587,4425,337,9,9.0,1.0,15.0,3.5,203.25,202.71,4.42,203.42,202.81,6.5,3.94,202.33
SSPS05000G,https://www.liceomossaolbia.edu.it,1504,1587,4540,230,4,9.0,3.0,9.0,3.7,0.6,1.95,6.5,5.63,1.54,5.65,6.5,0.6
PDPS06000V,https://www.liceocornaro.edu.it,4877,1587,8566,390,7,8.0,1.0,4.0,3.9,6.5,3.25,3.89,3.51,3.25,6.5,6.5,17.88
LTPS04000R,https://www.liceoterracina.edu.it,2001,1587,7987,336,8,9.0,3.0,24.0,3.5,2.15,5.67,3.38,6.92,4.38,6.5,6.5,3.67
COTL00301X,https://www.istitutosantelia.edu.it,1973,1587,3173,449,9,9.0,3.0,2.0,4.2,1.85,3483.53,3.85,3483.97,3483.7,0.3,6.5,2.66
CSTF06101A,https://www.iisacri.edu.it,661,1587,3454,363,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,3.08,6.5,8.24,4.91,2.58
ATTD006022,https://www.giobert.edu.it,297,1588,0,1,0,9.0,1.0,8.0,3.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
BASD053019,https://www.iissluigirusso.edu.it,1311,1587,6100,490,5,4.0,3.0,0.0,4.2,3.07,2.41,1.5,4.89,2.62,4.81,3.59,2.28
PZPC02102R,https://www.liceovenosa.edu.it,794,1587,3878,349,7,5.0,1.0,4.0,4.3,3.1,2.79,3.1,3.31,6.5,9.34,4.87,2.79
SOPS00801G,https://www.pinchetti.net,2910,1587,3794,287,7,8.0,1.0,11.0,3.5,3.16,2.46,3.15,3.55,6.5,6.5,6.5,2.46
MOTF080005,https://www.fermi-mo.edu.it,1646,1587,4379,166,7,8.0,1.0,14.0,3.4,5.5,3.67,2.31,6.5,2.46,6.5,6.5,8.85
RMPC15002A,https://www.iiselianoluzzatti.edu.it,625,1587,4103,333,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.1,6.5,2.89,1.99,2.58
LEPS07000A,https://www.liceobanzi.edu.it,1769,3106,7344,486,7,7.0,1.0,0.0,4.0,4.36,2.48,3.82,5.72,4.65,1.82,2.56,16.72
TARH070002,https://www.pitagorataranto.edu.it,672,1587,3662,338,7,5.0,1.0,6.0,4.2,2.93,2.58,2.92,3.16,6.5,2.09,4.52,2.58
VERI01301N,https://www.isisleonardodavinci.edu.it,3952,1587,7795,369,7,8.0,1.0,12.0,3.3,3.81,3.25,3.81,4.17,6.5,6.5,13.99,3.25
TSTF010008,https://www.voltatrieste.edu.it,3011,1587,7053,253,7,8.0,1.0,14.0,3.3,9.28,2.46,3.15,5.88,2.46,3.14,6.5,2.46
NATD022018,https://www.isnitti.edu.it,1682,1587,9708,228,3,9.0,3.0,13.0,3.5,1.12,1.26,6.5,6.82,6.5,6.5,6.5,6.5
RGSL013016,https://www.istitutoferraris.edu.it,1541,1587,4442,378,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.31,6.5,10.57,4.92,2.79
GORI01101C,https://www.isispertini.edu.it,2401,1587,6110,277,7,8.0,1.0,20.0,3.3,6.33,6.5,4.01,8.53,2.61,6.5,4.45,2.7
VCPS01703L,https://istitutosuperioreferrarimercurino.edu.it/,1803,1587,5239,847,9,9.0,1.0,10.0,3.5,5.12,7.0,4.64,3.57,4.08,7.0,7.0,4.6
PDSD02301B,https://www.iisgbferrari.edu.it,2763,1587,3982,269,7,8.0,1.0,22.0,3.2,3.81,3.25,3.8,4.19,6.5,3.82,6.5,3.25
PAPC09000Q,https://www.umbertoprimo.it,3317,1587,3618,365,7,5.0,1.0,4.0,4.3,3.1,2.79,3.1,3.31,6.5,8.7,4.93,2.79
CSTD01401E,https://www.iispoloamantea.edu.it,600,1587,4039,384,7,5.0,1.0,9.0,4.1,2.89,2.58,2.89,3.08,6.5,9.48,7.06,2.58
VIPC04000X,https://liceobrocchi.vi.it/,7096,1587,2602,424,7,9.0,3.0,3.0,4.6,0.75,3.61,2.03,3.32,6.5,6.5,0.75,3.73
SATD061019,https://www.genovesidavinci.edu.it/,1794,1587,4000,205,4,9.0,3.0,36.0,3.1,2.39,6.5,6.99,6.5,6.5,3.5,3.22,1.01
RCPS04000R,https://www.liceozaleuco.it,4946,1587,3825,56,5,9.0,3.0,25.0,2.7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,2.63
LCPS00201G,https://www.istitutobachelet.edu.it,9701,1366,3147,199,3,4.0,3.0,12.0,4.0,1.51,3.03,1.91,6.5,3.18,6.5,6.5,2.89
RMPC09000T,https://www.liceovivona.edu.it/,1159,1587,4191,159,7,9.0,1.0,37.0,3.2,3.74,1.5,6.5,6.5,2.65,6.5,6.5,1.82
AVSD013019,https://www.iissgrottaminarda.edu.it,2136,1587,4466,382,7,7.0,1.0,0.0,4.4,3.01,2.29,3.84,10.13,2.38,7.45,6.5,9.89
MITD03701C,https://www.iisdellafra.edu.it,3817,1587,3670,330,7,8.0,1.0,10.0,3.5,6.5,2.46,2.88,2.81,2.46,6.5,3.9,2.46
CNRC01401X,https://www.denina.it,4362,1587,5020,228,7,8.0,1.0,11.0,3.3,3.11,2.46,3.1,3.5,6.5,6.5,6.7,2.46
LTPS05000B,https://www.liceomajoranalatina.edu.it/,591,1587,4267,381,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.13,6.5,9.94,2.03,2.58
ANPC060007,https://liceoclassicojesi.edu.it/,547,1711,2814,314,9,9.0,3.0,14.0,3.9,6.5,2001.56,4.1,1.66,2001.19,6.5,2000.33,2.07
FEPC01000E,https://www.liceocevolani.it,4220,1587,7203,274,7,8.0,1.0,16.0,3.2,3.11,2.46,3.1,3.5,6.5,6.5,11.91,2.46
TORI06902A,https://ipsiabirago.it/,2084,1587,7143,108,5,4.0,3.0,6.0,4.0,1.01,6.5,1.01,6.5,6.5,6.5,6.5,2.68
FGPS004012,https://www.fazzinivieste.edu.it,4062,1587,6828,254,9,9.0,1.0,19.0,3.5,2.39,2.46,3.31,3.48,2.21,6.5,2.52,3.63
RETD00301X,https://www.istitutogobetti.it,1864,1587,4141,380,7,5.0,1.0,3.0,4.6,3.1,2.79,3.1,3.31,6.5,9.93,4.96,2.79
PNRI00601V,https://www.isissacilebrugnera.edu.it,4814,1587,4254,200,7,8.0,1.0,12.0,3.4,3.11,2.46,3.1,3.5,6.5,6.5,5.09,2.46
SORI013018,https://www.saracenoromegialli.edu.it,1230,1587,2973,264,5,3.0,3.0,0.0,4.1,6.5,1.52,6.5,2.13,0.3,8.11,18.9,0.73
LTTD01601R,https://www.ipasanbenedetto.edu.it,4003,1587,4886,283,7,8.0,1.0,16.0,3.2,11.39,3.05,3.66,3.26,3.05,6.5,3.94,3.05
PDTF022017,https://www.istitutoruzza.edu.it,5204,1587,3838,260,7,8.0,1.0,16.0,3.4,7.98,2.46,2.77,6.5,2.46,6.5,2.83,2.46
TPRI028011,https://www.iscalvinoamico.edu.it/,1877,1587,3045,279,9,6.0,1.0,0.0,4.2,1.46,3.09,3.68,6.5,3.07,8.09,3.65,5.64
KRRI040006,https://ipsiakr.edu.it/,1895,1587,3994,361,7,5.0,1.0,4.0,4.0,2.91,2.58,2.92,3.15,6.5,2.9,3.67,2.58
AGRI02601X,https://www.iiss-archimede.edu.it,267,1588,0,1,0,5.0,1.0,0.0,4.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
